"state","cwa","county_name","fips","time_zone","fe_area","latitude","longitude"
"TX","EWX","Kendall","48259","C","sc",29.9446917454,-98.7115692135
"TX","LUB","Kent","48263","C","nw",33.1814148927,-100.77757117
"TX","EWX","Kerr","48265","C","sc",30.0615331892,-99.3501027388
"TX","SJT","Kimble","48267","C","sc",30.4868215364,-99.7487484164
"TX","LUB","King","48269","C","nw",33.6164821345,-100.255842424
"TX","EWX","Kinney","48271","C","sc",29.3502054729,-100.417988191
"TX","OUN","Knox","48275","C","nn",33.6061254076,-99.7414259188
"TX","FWD","Lamar","48277","C","nc",33.6670607769,-95.5711386786
"TX","LUB","Lamb","48279","C","nw",34.0686212848,-102.351699551
"TX","FWD","Lampasas","48281","C","cc",31.1962003048,-98.2414367412
"TX","EWX","Lavaca","48285","C","sc",29.3843344162,-96.9301505631
"TX","EWX","Lee","48287","C","sc",30.3106902135,-96.9656970578
"TX","FWD","Leon","48289","C","cc",31.2965043241,-95.9957174593
"TX","HGX","Liberty","48291","C","se",30.1516221425,-94.8121848001
"TX","FWD","Limestone","48293","C","cc",31.5454803003,-96.5805229023
"TX","AMA","Lipscomb","48295","C","pa",36.2776956628,-100.273131241
"TX","EWX","Llano","48299","C","sc",30.7056343695,-98.6839526717
"TX","MAF","Loving","48301","C","ww",31.8492163671,-103.579987334
"TX","LUB","Lubbock","48303","C","nw",33.6102066636,-101.820542694
"TX","LUB","Lynn","48305","C","nw",33.1768279931,-101.816119671
"TX","SJT","McCulloch","48307","C","nc",31.1988764544,-99.3474617514
"TX","FWD","McLennan","48309","C","cc",31.5523820214,-97.2017945398
"TX","HGX","Madison","48313","C","se",30.9655517947,-95.9283578302
"TX","SHV","Marion","48315","C","ne",32.7979991245,-94.3572095977
"TX","MAF","Martin","48317","C","ww",32.306058685,-101.951224457
"TX","SJT","Mason","48319","C","sc",30.7177220898,-99.2261204874
"TX","EWX","Medina","48325","C","sc",29.3556988121,-99.1101173614
"TX","SJT","Menard","48327","C","sc",30.8897891691,-99.8206317638
"TX","MAF","Midland","48329","C","ww",31.8692301411,-102.031577711
"TX","FWD","Milam","48331","C","cc",30.7863298108,-96.9768694624
"TX","FWD","Mills","48333","C","cc",31.4951913135,-98.5954591841
"TX","MAF","Mitchell","48335","C","ww",32.3062072479,-100.921228327
"TX","FWD","Montague","48337","C","nc",33.6756836551,-97.7246397433
"TX","HGX","Montgomery","48339","C","se",30.3002193279,-95.5029664405
"TX","AMA","Moore","48341","C","pa",35.8376936803,-101.892921403
"TX","SHV","Morris","48343","C","ne",33.1134825383,-94.7326251538
"TX","LUB","Motley","48345","C","nw",34.0741116688,-100.779845127
"TX","SHV","Nacogdoches","48347","C","ee",31.6160116049,-94.6158160263
"TX","FWD","Navarro","48349","C","nc",32.0469604764,-96.4724021567
"TX","LCH","Newton","48351","C","se",30.7863005126,-93.744778229
"TX","SJT","Nolan","48353","C","nw",32.3034946441,-100.406053724
"TX","AMA","Ochiltree","48357","C","pa",36.2783847422,-100.815631121
"TX","AMA","Oldham","48359","C","pa",35.4050186929,-102.602878714
"TX","FWD","Palo Pinto","48363","C","nc",32.753179765,-98.3130170642
"TX","SHV","Panola","48365","C","ne",32.1623962973,-94.3056244505
"TX","MAF","Crane","48103","C","ww",31.4285161341,-102.515529319
"TX","LUB","Parmer","48369","C","pa",34.5300749209,-102.784530311
"TX","MAF","Pecos","48371","C","sw",30.7810910204,-102.723577491
"TX","HGX","Polk","48373","C","se",30.7927607551,-94.8300074225
"TX","AMA","Potter","48375","C","pa",35.4012771379,-101.893998223
"TX","FWD","Rains","48379","C","nc",32.8703356969,-95.7933674698
"TX","AMA","Randall","48381","C","pa",34.965857437,-101.896952234
"TX","MAF","Reagan","48383","C","ww",31.366203804,-101.523002682
"TX","EWX","Real","48385","C","sc",29.8317755618,-99.822091209
"TX","SHV","Red River","48387","C","ne",33.6207395129,-95.050364008
"TX","AMA","Roberts","48393","C","pa",35.8384891799,-100.813442896
"TX","FWD","Robertson","48395","C","cc",31.0269987459,-96.5127903083
"TX","FWD","Rockwall","48397","C","nc",32.8977527276,-96.4077187909
"TX","SJT","Runnels","48399","C","sw",31.8310967266,-99.9762417286
"TX","SHV","Rusk","48401","C","ne",32.1077471891,-94.76179582
"TX","SHV","Sabine","48403","C","ee",31.3432015701,-93.8517999508
"TX","SHV","San Augustine","48405","C","ee",31.3942418435,-94.1681666194
"TX","HGX","San Jacinto","48407","C","se",30.5795513664,-95.1669082241
"TX","SJT","San Saba","48411","C","nc",31.1551902653,-98.8175862903
"TX","SJT","Schleicher","48413","C","sw",30.8974561742,-100.538546945
"TX","MAF","Scurry","48415","C","ww",32.7463227453,-100.916404974
"TX","SJT","Shackelford","48417","C","nc",32.7359755968,-99.3540714448
"TX","SHV","Shelby","48419","C","ee",31.7924208834,-94.1450101682
"TX","AMA","Sherman","48421","C","pa",36.2777130722,-101.893499077
"TX","SHV","Smith","48423","C","ne",32.3750045902,-95.269241474
"TX","FWD","Somervell","48425","C","nc",32.2223137114,-97.7743732443
"TX","FWD","Stephens","48429","C","nc",32.7358654791,-98.8361682549
"TX","SJT","Sterling","48431","C","sw",31.8278802784,-101.050014223
"TX","LUB","Stonewall","48433","C","nw",33.1791230155,-100.2533072
"TX","SJT","Sutton","48435","C","sw",30.4982968821,-100.538194627
"TX","LUB","Swisher","48437","C","pa",34.530384338,-101.735046875
"TX","FWD","Tarrant","48439","C","nc",32.7703954042,-97.291873996
"TX","SJT","Taylor","48441","C","nc",32.3014738526,-99.8901234922
"TX","MAF","Terrell","48443","C","sw",30.2250014531,-102.076496194
"TX","LUB","Terry","48445","C","nw",33.1738051801,-102.335185766
"TX","SJT","Throckmorton","48447","C","nc",33.1774923392,-99.2123621982
"TX","SHV","Titus","48449","C","ne",33.2166184512,-94.9656889845
"TX","SJT","Tom Green","48451","C","sw",31.4044037075,-100.462073547
"TX","EWX","Travis","48453","C","sc",30.3347277185,-97.7818594614
"TX","HGX","Trinity","48455","C","se",31.0888385241,-95.1354678754
"TX","LCH","Tyler","48457","C","se",30.7712427672,-94.376541663
"TX","SHV","Upshur","48459","C","ne",32.7363350126,-94.9413560272
"TX","MAF","Upton","48461","C","ww",31.3688198557,-102.043042837
"TX","EWX","Uvalde","48463","C","sc",29.357339785,-99.7622084717
"TX","EWX","Val Verde","48465","C","sc",29.893011121,-101.15174381
"TX","FWD","Van Zandt","48467","C","nc",32.5637213585,-95.8365332655
"TX","HGX","Walker","48471","C","se",30.7390287097,-95.5722485084
"TX","HGX","Waller","48473","C","se",30.0110559636,-95.9876622226
"TX","MAF","Ward","48475","C","ww",31.5095168934,-103.10239724
"TX","HGX","Washington","48477","C","se",30.2145298196,-96.4035873366
"TX","HGX","Wharton","48481","C","se",29.2778787819,-96.2221038772
"TX","AMA","Wheeler","48483","C","pa",35.4012927319,-100.269728321
"TX","OUN","Wichita","48485","C","nn",33.9880315129,-98.7031868307
"TX","OUN","Wilbarger","48487","C","nn",34.0806879255,-99.2409702695
"TX","EWX","Williamson","48491","C","sc",30.6480838156,-97.6008300872
"TX","EWX","Wilson","48493","C","sc",29.1740612982,-98.086568297
"TX","MAF","Winkler","48495","C","ww",31.8500291274,-103.048164891
"TX","FWD","Wise","48497","C","nc",33.2158838962,-97.6543936062
"TX","SHV","Wood","48499","C","ne",32.7863979639,-95.382090599
"TX","LUB","Yoakum","48501","C","nw",33.1729600548,-102.827803167
"TX","FWD","Young","48503","C","nc",33.1767006525,-98.6877670048
"TX","AMA","Collingsworth","48087","C","pa",34.9648754054,-100.270062786
"TX","FWD","Collin","48085","C","nc",33.187800299,-96.5723810041
"TX","SJT","Coleman","48083","C","nc",31.7731990217,-99.4536386506
"TX","SJT","Coke","48081","C","sw",31.8885398747,-100.529898
"TX","LUB","Cochran","48079","C","nw",33.6041323057,-102.828476417
"TX","OUN","Clay","48077","C","nn",33.7854293493,-98.2083902621
"TX","LUB","Childress","48075","C","pa",34.5291677416,-100.207594816
"TX","SHV","Cherokee","48073","C","ne",31.8369583476,-95.165183331
"TX","LUB","Castro","48069","C","pa",34.5299778106,-102.261681166
"TX","SHV","Cass","48067","C","ne",33.0775353978,-94.3435675728
"TX","AMA","Carson","48065","C","pa",35.4035085993,-101.354163852
"TX","SHV","Camp","48063","C","ne",32.9732209726,-94.9785036589
"TX","SJT","Callahan","48059","C","nc",32.2976580874,-99.3734828604
"TX","EWX","Caldwell","48055","C","sc",29.8371704418,-97.6200349254
"TX","EWX","Burnet","48053","C","sc",30.788267635,-98.1824462873
"TX","HGX","Burleson","48051","C","se",30.4924256953,-96.6210136665
"TX","SJT","Brown","48049","C","nc",31.7742963876,-98.999790925
"TX","LUB","Briscoe","48045","C","pa",34.5302815776,-101.208601015
"TX","HGX","Brazos","48041","C","se",30.6610664096,-96.3022867767
"TX","SHV","Bowie","48037","C","ne",33.4453907299,-94.4229228435
"TX","FWD","Bosque","48035","C","cc",31.9004285506,-97.634325215
"TX","MAF","Borden","48033","C","ww",32.7436931804,-101.431745486
"TX","EWX","Blanco","48031","C","sc",30.2663940233,-98.3998499221
"TX","EWX","Bexar","48029","C","sc",29.4490509117,-98.5198880103
"TX","FWD","Bell","48027","C","cc",31.0376814014,-97.4782299957
"TX","OUN","Baylor","48023","C","nn",33.6164877234,-99.2135433066
"TX","EWX","Bastrop","48021","C","sc",30.1036171354,-97.3121244097
"TX","EWX","Bandera","48019","C","sc",29.7471860414,-99.2462880695
"TX","LUB","Bailey","48017","C","nw",34.0685215733,-102.829822317
"TX","HGX","Austin","48015","C","se",29.8870390698,-96.2779570576
"TX","AMA","Armstrong","48011","C","pa",34.9649235816,-101.357426237
"TX","OUN","Archer","48009","C","nn",33.6153404701,-98.6876911331
"TX","SHV","Angelina","48005","C","ee",31.2548149355,-94.6117985401
"TX","MAF","Andrews","48003","C","ww",32.3050361311,-102.637804278
"TX","FWD","Anderson","48001","C","cc",31.8133577133,-95.6524692652
"TX","HGX","Colorado","48089","C","se",29.6208414145,-96.5263058326
"TX","LCH","Jefferson","48245","C","se",29.8838152916,-94.1721852426
"TX","EWX","Comal","48091","C","sc",29.8082331186,-98.2781524381
"TX","FWD","Comanche","48093","C","cc",31.9479741533,-98.5582421983
"TX","SJT","Concho","48095","C","sw",31.3264872725,-99.8639548703
"TX","FWD","Cooke","48097","C","nc",33.639288068,-97.2126304076
"TX","FWD","Coryell","48099","C","cc",31.3909135524,-97.7991954779
"TX","LUB","Cottle","48101","C","nw",34.0776469845,-100.278751188
"TX","FWD","Parker","48367","C","nc",32.7776485939,-97.8050923022
"WY","CYS","Goshen","56015","M","se",42.0879588395,-104.353261853
"WY","CYS","Niobrara","56027","M","ec",43.0565163537,-104.475371196
"WY","SLC","Uinta","56041","M","sw",41.2875570319,-110.547597961
"TX","LCH","Orange","48361","C","se",30.1280745268,-93.8965104924
"MT","MSO","Lincoln","30053","M","nw",48.5424984414,-115.405204757
"TX","HGX","Brazoria","48039","C","se",29.1912769533,-95.4550508247
"TX","HGX","Chambers","48071","C","se",29.7390289404,-94.6073280571
"TX","HGX","Galveston","48167","C","se",29.3940758216,-94.9649928469
"CO","GJT","Montrose","08085","M","wc",38.4021505263,-108.26943108
"CO","GJT","San Miguel","08113","M","wc",38.0037485669,-108.405803949
"CO","GJT","Gunnison","08051","M","wc",38.6668290082,-107.031699024
"CO","BOU","Arapahoe","08005","M","ne",39.6497203166,-104.338084682
"CO","BOU","Weld","08123","M","ne",40.5548756165,-104.392499639
"CO","BOU","Elbert","08039","M","ec",39.2865852953,-104.135926554
"CO","BOU","Park","08093","M","cc",39.1193084654,-105.717145836
"CO","BOU","Clear Creek","08019","M","cc",39.6891385186,-105.6443871
"CO","BOU","Adams","08001","M","ne",39.8736397267,-104.337948018
"CO","BOU","Lincoln","08073","M","ec",38.9880244239,-103.513975967
"CO","BOU","Grand","08049","M","cc",40.1026245708,-106.118363838
"CO","BOU","Jefferson","08059","M","cc",39.5864605865,-105.250578323
"CO","GJT","Hinsdale","08053","M","se",37.8213187557,-107.300293887
"CO","GJT","Ouray","08091","M","wc",38.1554941902,-107.769313708
"CO","GJT","Archuleta","08007","M","sc",37.1935842959,-107.048329617
"CO","GJT","Delta","08029","M","wc",38.8612835509,-107.86298113
"CO","GJT","Mesa","08077","M","wc",39.0183094608,-108.466442058
"CO","GJT","Eagle","08037","M","cc",39.627825317,-106.695263385
"CO","GJT","Dolores","08033","M","wc",37.7516137121,-108.51719127
"CO","GJT","Montezuma","08083","M","wc",37.3384312791,-108.596836115
"CO","GJT","Routt","08107","M","cc",40.4850919216,-106.991187615
"CO","BOU","Summit","08117","M","nc",39.6341548112,-106.116321193
"CO","GJT","Moffat","08081","M","nw",40.6184340206,-108.207281579
"CO","BOU","Larimer","08069","M","nc",40.6664327686,-105.461162791
"CO","BOU","Jackson","08057","M","nc",40.6664509216,-106.342782949
"CO","BOU","Douglas","08035","M","ne",39.3297064527,-104.929516811
"CO","GJT","La Plata","08067","M","se",37.2865800983,-107.843469459
"CO","BOU","Boulder","08013","M","cc",40.0924528496,-105.357506951
"CO","PUB","Teller","08119","M","cc",38.8822023856,-105.161814739
"CO","PUB","Custer","08027","M","se",38.1087045164,-105.367447022
"CO","PUB","Pueblo","08101","M","se",38.1734284816,-104.512850787
"CO","PUB","Huerfano","08055","M","se",37.6847089009,-104.960572968
"CO","PUB","Mineral","08079","M","sc",37.6690134936,-106.924069797
"CO","PUB","Conejos","08021","M","sc",37.2007277664,-106.19167147
"CO","PUB","Lake","08065","M","cc",39.2019551337,-106.345068829
"CO","PUB","Saguache","08109","M","cc",38.0805575982,-106.281546196
"CO","PUB","Fremont","08043","M","cc",38.4729913069,-105.439616937
"CO","PUB","Alamosa","08003","M","se",37.5729332891,-105.788333404
"CO","PUB","Chaffee","08015","M","cc",38.7465698429,-106.193774807
"CO","PUB","Rio Grande","08105","M","sc",37.5825214325,-106.383238081
"CO","PUB","El Paso","08041","M","ec",38.8321031794,-104.525558842
"CO","PUB","Costilla","08023","M","sc",37.2781062485,-105.42824871
"CO","PUB","Kiowa","08061","M","se",38.4326909059,-102.740353605
"CO","BOU","Broomfield","08014","M","ne",39.9232141345,-105.101195577
"CO","PUB","Las Animas","08071","M","se",37.3158537048,-104.038705052
"CO","GJT","Garfield","08045","M","wc",39.5993169143,-107.903926158
"CO","BOU","Gilpin","08047","M","cc",39.8575594484,-105.522573636
"CO","GJT","Rio Blanco","08103","M","wc",39.9798438402,-108.217232344
"CO","GJT","Pitkin","08097","M","cc",39.2171231991,-106.916587429
"ID","PIH","Fremont","16043","M","sc",44.2287727139,-111.481977148
"MT","BYZ","Sweet Grass","30097","M","sc",45.8137426108,-109.941053254
"MT","BYZ","Stillwater","30095","M","sc",45.6694305549,-109.39474405
"MT","MSO","Powell","30077","M","wc",46.8566050302,-112.936188544
"MT","TFX","Teton","30099","M","nc",47.8373064867,-112.240807929
"MT","BYZ","Park","30067","M","sc",45.4883873995,-110.526306366
"MT","TFX","Gallatin","30031","M","sc",45.5402980126,-111.170269611
"MT","MSO","Missoula","30063","M","wc",47.0364449632,-113.923756973
"MT","MSO","Granite","30039","M","wc",46.4044652163,-113.440261058
"MT","BYZ","Golden Valley","30037","M","cc",46.3812488537,-109.174902267
"MT","BYZ","Wheatland","30107","M","cc",46.466363298,-109.844359187
"MT","BYZ","Carbon","30009","M","sc",45.2273545612,-109.028351653
"MT","MSO","Lake","30047","M","nw",47.6459218471,-114.089330982
"MT","MSO","Sanders","30089","M","nw",47.6748472202,-115.133341837
"MT","MSO","Flathead","30029","M","nw",48.2951180996,-114.049778554
"MT","TFX","Glacier","30035","M","nc",48.7058451116,-112.995054106
"MT","TFX","Pondera","30073","M","nc",48.2283234779,-112.228802418
"MT","TFX","Lewis and Clark","30049","M","wc",47.1223497078,-112.390359787
"MT","MSO","Ravalli","30081","M","wc",46.0817096092,-114.120668868
"MT","GGW","Phillips","30071","M","ne",48.2590704688,-107.913289318
"MT","BYZ","Big Horn","30003","M","sc",45.4234602715,-107.489690677
"MT","BYZ","Rosebud","30087","M","se",46.2297415017,-106.73079648
"MT","GGW","Roosevelt","30085","M","ne",48.2945441223,-105.016501456
"MT","GGW","Valley","30105","M","ne",48.3652997161,-106.667512461
"NM","ABQ","Sandoval","35043","M","nc",35.688722483,-106.865928198
"NM","ABQ","Santa Fe","35049","M","nc",35.5068274702,-105.976138685
"NM","ABQ","Rio Arriba","35039","M","nc",36.5095783394,-106.693105303
"NM","ABQ","Socorro","35053","M","nc",34.007241009,-106.930326614
"NM","ABQ","Torrance","35057","M","nc",34.6404893731,-105.850800978
"NM","ABQ","Valencia","35061","M","nc",34.715437361,-106.809117044
"NM","ABQ","Bernalillo","35001","M","nc",35.0515030681,-106.670172023
"NM","ABQ","Cibola","35006","M","nc",34.9125737871,-107.999709033
"NM","ABQ","Union","35059","M","ne",36.4817581576,-103.471010803
"NM","ABQ","San Juan","35045","M","nc",36.508474362,-108.320592831
"NM","ABQ","Lincoln","35027","M","nc",33.7452531945,-105.459235571
"NM","ABQ","Catron","35003","M","nc",33.9153389364,-108.404724867
"NM","EPZ","Sierra","35051","M","nc",33.1304821754,-107.192520289
"TX","MAF","Reeves","48389","C","sw",31.3230113727,-103.693083133
"TX","MAF","Culberson","48109","CM","sw",31.4472058164,-104.517325939
"TX","MAF","Brewster","48043","C","sw",29.8118765124,-103.25173322
"TX","MAF","Jeff Davis","48243","C","sw",30.7154080034,-104.139927999
"TX","MAF","Presidio","48377","C","sw",29.9998017295,-104.240539977
"UT","GJT","Uintah","49047","M","nw",40.1246700256,-109.518636816
"WY","RIW","Fremont","56013","M","cc",43.0405364397,-108.630414444
"WY","RIW","Sweetwater","56037","M","sc",41.6594977438,-108.879425805
"WY","RIW","Natrona","56025","M","cc",42.9622436256,-106.798494418
"WY","RIW","Lincoln","56023","M","wc",42.2623806697,-110.655632006
"WY","RIW","Teton","56039","M","nw",43.9336603197,-110.590123513
"WY","RIW","Sublette","56035","M","wc",42.7669174636,-109.914699794
"WY","RIW","Park","56029","M","cc",44.5205967861,-109.588617198
"WY","RIW","Hot Springs","56017","M","cc",43.7189197818,-108.44202411
"WY","RIW","Washakie","56043","M","cc",43.90499966,-107.682848018
"WY","RIW","Johnson","56019","M","nc",44.038780607,-106.584634926
"WY","RIW","Big Horn","56003","M","cc",44.5268293973,-107.995209922
"WY","UNR","Weston","56045","M","ne",43.840381104,-104.567892074
"WY","UNR","Crook","56011","M","ne",44.5891351013,-104.570794695
"WY","CYS","Carbon","56007","M","sc",41.6945890607,-106.930611594
"WY","CYS","Albany","56001","M","se",41.6544759106,-105.723904188
"WY","CYS","Converse","56009","M","ec",42.9723361346,-105.50707184
"WY","UNR","Campbell","56005","M","ne",44.2476450983,-105.548809309
"WY","CYS","Laramie","56021","M","se",41.3070665449,-104.689599004
"WY","BYZ","Sheridan","56033","M","nc",44.7900442908,-106.879453165
"NM","ABQ","McKinley","35031","M","nc",35.580612789,-108.261927698
"NM","ABQ","Taos","35055","M","nc",36.5783052736,-105.630941613
"WY","CYS","Platte","56031","M","se",42.1330585084,-104.965798959
"TX","EWX","Frio","48163","C","sc",28.8678326259,-99.108254902
"TX","CRP","Goliad","48175","C","sc",28.6570985765,-97.4264385471
"TX","EWX","Karnes","48255","C","sc",28.9057369784,-97.8594009333
"TX","CRP","Live Oak","48297","C","sc",28.3513693693,-98.1247742878
"TX","EWX","Maverick","48323","C","sc",28.742587706,-100.31449616
"TX","EWX","Zavala","48507","C","sc",28.8662130281,-99.7605959801
"TX","EWX","Atascosa","48013","C","sc",28.8906784806,-98.5279443366
"TX","CRP","Victoria","48469","C","sc",28.7964261377,-96.9714892055
"TX","CRP","Aransas","48007","C","sc",28.1356711144,-96.9975534941
"TX","CRP","San Patricio","48409","C","sc",28.0094792447,-97.5187918845
"TX","CRP","Refugio","48391","C","sc",28.3269029204,-97.1654707992
"TX","CRP","Calhoun","48057","C","sc",28.4908853826,-96.6495339446
"TX","HGX","Jackson","48239","C","sc",28.955692955,-96.5787154577
"TX","HGX","Harris","48201","C","se",29.8587947298,-95.3962842292
"TX","HGX","Harris","48201","C","se",29.7370705185,-95.18188513
"TX","EPZ","El Paso","48141","M","sw",31.7686435065,-106.234841548
"TX","EPZ","Hudspeth","48229","M","sw",31.4562201677,-105.38646432
"CA","HNX","Kings","06031","P","cc",36.0753492411,-119.815560429
"CA","STO","Stanislaus","06099","P","cc",37.5591657151,-120.997743589
"CA","STO","Yolo","06113","P","cc",38.6866969348,-121.901608859
"ID","BOI","Ada","16001","M","sw",43.4511481064,-116.241070234
"ID","PIH","Bear Lake","16007","M","se",42.2847676575,-111.329644702
"ID","OTX","Bonner","16017","P","pa",48.2997467389,-116.600985447
"ID","OTX","Boundary","16021","P","pa",48.7669513236,-116.462896345
"ID","BOI","Canyon","16027","M","sw",43.6250458108,-116.709227199
"ID","PIH","Caribou","16029","M","se",42.7704934607,-111.562204349
"ID","PIH","Clark","16033","M","ee",44.2840250925,-112.351252576
"ID","BOI","Gooding","16047","M","sc",42.9706298857,-114.812428518
"ID","BOI","Jerome","16053","M","sc",42.6897738672,-114.264098498
"ID","OTX","Lewis","16061","P","nc",46.2370062402,-116.426254901
"ID","PIH","Minidoka","16067","M","sc",42.8543851481,-113.637462677
"ID","PIH","Oneida","16071","M","se",42.1949155262,-112.539584275
"ID","BOI","Payette","16075","M","sw",44.0067011649,-116.760796205
"ID","OTX","Shoshone","16079","P","pa",47.3516429656,-115.891019702
"ID","PIH","Teton","16081","M","ee",43.7594669738,-111.207716115
"NM","ABQ","Curry","35009","M","ec",34.5741603989,-103.346811217
"NM","ABQ","De Baca","35011","M","ec",34.3424002878,-104.411980211
"NM","ABQ","Guadalupe","35019","M","ec",34.8633292975,-104.790698903
"NM","ABQ","Harding","35021","M","ne",35.857958584,-103.819941283
"NM","EPZ","Luna","35029","M","sc",32.1822026077,-107.74974327
"NM","ABQ","Quay","35037","M","ec",35.1043250583,-103.549732855
"NM","ABQ","Roosevelt","35041","M","ec",34.0212805432,-103.480159472
"NV","REV","Churchill","32001","P","wc",39.5808605502,-118.335573239
"NV","VEFLKN","Esmeralda","32009","P","sc",37.7847046764,-117.632373123
"NV","LKN","Humboldt","32013","P","nw",41.4068413413,-118.111969039
"NV","REV","Mineral","32021","P","ww",38.5388052518,-118.435230373
"NV","REV","Storey","32029","P","ww",39.4466178933,-119.529104288
"NV","REV","Pershing","32027","P","wc",40.4403679956,-118.404419991
"OR","BOI","Harney","41025","P","se",43.0640257449,-118.96786394
"OR","BOI","Baker","41001","P","ne",44.7092211383,-117.675344307
"UT","SLC","Summit","49043","M","",40.8681555568,-110.955427717
"UT","SLC","Rich","49033","M","",41.6323040705,-111.244432241
"UT","SLC","Piute","49031","M","",38.3364655947,-112.126916637
"WA","PDT","Klickitat","53039","P","sc",45.8737697066,-120.789268274
"WA","OTX","Ferry","53019","P","ne",48.4699864332,-118.516465093
"WA","PDT","Franklin","53021","P","nc",46.534756877,-118.898899075
"WA","OTX","Pend Oreille","53051","P","ne",48.5322775615,-117.273975711
"WA","OTX","Stevens","53065","P","ne",48.3989809207,-117.855103842
"WA","OTX","Whitman","53075","P","ee",46.9011928076,-117.52298098
"CA","REV","Mono","06051","P","nn",37.9389989793,-118.886711619
"ID","PIH","Lincoln","16063","M","sc",43.0023117345,-114.139524562
"ID","PIH","Jefferson","16051","M","se",43.8201417518,-112.31130819
"ID","BOI","Valley","16085","M","sw",44.7667003904,-115.566071358
"ID","BOI","Boise","16015","M","sw",43.9891548129,-115.730114185
"AZ","TWC","Cochise","04003","m","se",31.879550194,-109.751116816
"AZ","TWC","Santa Cruz","04023","m","se",31.5260016369,-110.846567158
"AZ","TWC","Graham","04009","m","se",32.9327065487,-109.88742156
"OR","PDT","Deschutes","41017","P","cc",43.9148879707,-121.227900579
"OR","PDT","Jefferson","41031","P","cc",44.6294127565,-121.17540466
"AZ","PSRFGZ","Gila","04007","m","ec",33.7997204157,-110.811724999
"AZ","PSR","Maricopa","04013","m","sc",33.3488437996,-112.491231131
"AZ","PSR","La Paz","04012","m","wc",33.7292476351,-113.981318244
"AZ","TWC","Pima","04019","m","se",32.0973797549,-111.789925826
"AZ","PSRTWC","Pinal","04021","m","se",32.9043076965,-111.344737914
"AZ","PSR","Yuma","04027","m","sw",32.7694200068,-113.90555601
"AZ","VEF","Mohave","04015","m","nw",35.7044026739,-113.758180337
"AZ","FGZ","Yavapai","04025","m","wc",34.5998944721,-112.553846361
"AZ","FGZ","Coconino","04005","m","nc",35.8387360214,-111.770516695
"AZ","FGZ","Navajo","04017","m","nc",35.3995643295,-110.321416436
"AZ","FGZ","Apache","04001","m","ne",35.3956929827,-109.488840516
"CA","MTR","Monterey","06053","P","cc",36.2169441779,-121.238911843
"CA","MTR","Marin","06041","P","nn",38.0725076055,-122.718526438
"CA","EKA","Humboldt","06023","P","sw",40.6984901336,-123.873484443
"CA","STOREV","Sierra","06091","P","nn",39.580396792,-120.516041473
"CA","SGX","San Diego","06073","P","sw",33.0353945539,-116.733506678
"CA","SGXPSR","Riverside","06065","P","ss",33.7436876981,-115.993850625
"CA","PSR","Imperial","06025","P","se",33.0395116763,-115.365295984
"CA","HNX","Fresno","06019","P","cc",36.7584035722,-119.650347371
"CA","LOX","Los Angeles","06037","P","sw",34.341639933,-118.221183212
"CA","LOX","Ventura","06111","P","sw",34.4717373361,-119.078172706
"CA","HNX","Kern","06029","P","cc",35.3429116221,-118.729791791
"CA","MTR","San Benito","06069","P","cc",36.6056666822,-121.074960685
"CA","HNX","Merced","06047","P","cc",37.1926065308,-120.718012504
"CA","HNXSTO","Tuolumne","06109","P","nn",38.0276138078,-119.954752811
"CA","HNX","Mariposa","06043","P","cc",37.5815403051,-119.905492963
"CA","HNX","Madera","06039","P","cc",37.21804515,-119.762585755
"CA","HNX","Tulare","06107","P","cc",36.2201405163,-118.800492049
"CA","STOREV","Nevada","06057","P","nn",39.3014305751,-120.768255901
"CA","STOREV","Alpine","06003","P","nn",38.5972652232,-119.820672468
"CA","STO","Colusa","06011","P","cc",39.1775418017,-122.237013295
"CA","STOREV","Plumas","06063","P","nn",40.0046958666,-120.838593794
"CA","STO","San Joaquin","06077","P","cc",37.9345126105,-121.271948938
"CA","STO","Sutter","06101","P","cc",39.034542528,-121.694909059
"CA","REVSTO","Lassen","06035","P","nn",40.6735709358,-120.594290867
"CA","MFR","Siskiyou","06093","P","sw",41.5926473481,-122.540352206
"CA","STO","Lake","06033","P","cc",39.0996865463,-122.753186067
"CA","EKA","Trinity","06105","P","nw",40.6506847758,-123.11262393
"CA","MFRREV","Modoc","06049","P","nn",41.5898424648,-120.724953941
"CA","MTR","Santa Clara","06085","P","nn",37.2325226524,-121.696303173
"CA","MTR","Alameda","06001","P","nn",37.6465627591,-121.886044617
"CA","MTR","Napa","06055","P","nn",38.5066050982,-122.330545512
"CA","STOREV","El Dorado","06017","P","nn",38.7785455417,-120.524696478
"CA","STOREV","Placer","06061","P","cc",39.0634606792,-120.717573015
"CA","STO","Yuba","06115","P","cc",39.269126619,-121.351245678
"CA","STO","Amador","06005","P","nn",38.4461246177,-120.651896294
"CA","STO","Calaveras","06009","P","nn",38.2046223448,-120.554074351
"CA","STO","Shasta","06089","P","nn",40.7637710959,-122.040520028
"CA","STO","Glenn","06021","P","cc",39.5984047285,-122.392156645
"CA","STO","Tehama","06103","P","nn",40.1257422679,-122.233884802
"CA","STO","Butte","06007","P","nn",39.6669419781,-121.600661861
"CA","VEF","Inyo","06027","P","sc",36.5111128971,-117.410718023
"ID","BOI","Owyhee","16073","M","sw",42.5815645026,-116.169982294
"ID","PIH","Bingham","16011","M","se",43.2164669054,-112.39805298
