state_fips|state_usps|county_fips|county_name|zone|zone_name|time_zone|feature_area|latitude|longitude
47|TN|011|Bradley|100|Bradley|E|ea|35.15410|-84.85960
47|TN|013|Campbell|013|Campbell|E|ea|36.40360|-84.14930
47|TN|015|Cannon|063|Cannon|C|mi|35.80870|-86.06170
47|TN|017|Carroll|021|Carroll|C|nw|35.97310|-88.45020
47|TN|019|Carter|046|Northwest Carter|E|ea|36.37160|-82.16330
47|TN|019|Carter|047|Southeast Carter|E|ea|36.23040|-82.09900
47|TN|021|Cheatham|026|Cheatham|C|mi|36.26120|-87.08680
47|TN|023|Chester|053|Chester|C|sw|35.42110|-88.61280
47|TN|025|Claiborne|014|Claiborne|E|ea|36.48590|-83.66040
47|TN|027|Clay|010|Clay|C|mi|36.55110|-85.54380
47|TN|029|Cocke|040|Northwest Cocke|E|ea|35.98350|-83.15360
47|TN|029|Cocke|041|Cocke Smoky Mountains|E|ea|35.84170|-83.07430
47|TN|031|Coffee|077|Coffee|C|mi|35.49060|-86.07480
47|TN|033|Crockett|051|Crockett|C|nw|35.81350|-89.13950
47|TN|035|Cumberland|066|Cumberland|C|mi|35.95040|-84.99830
47|TN|037|Davidson|027|Davidson|C|mi|36.16940|-86.78480
47|TN|039|Decatur|055|Decatur|C|mi|35.60300|-88.10880
47|TN|041|De Kalb|064|De Kalb|C|mi|35.97980|-85.83280
47|TN|043|Dickson|025|Dickson|C|mi|36.14910|-87.35670
47|TN|045|Dyer|019|Dyer|C|nw|36.05900|-89.41380
47|TN|047|Fayette|089|Fayette|C|sw|35.19710|-89.41440
47|TN|049|Fentress|034|Fentress|C|mi|36.38050|-84.93240
47|TN|051|Franklin|097|Franklin|C|mi|35.15490|-86.09220
47|TN|053|Gibson|020|Gibson|C|nw|35.99660|-88.93260
47|TN|055|Giles|095|Giles|C|mi|35.20220|-87.03480
47|TN|057|Grainger|038|Grainger|E|ea|36.27620|-83.50960
47|TN|059|Greene|042|Northwest Greene|E|ea|36.20090|-82.85330
47|TN|059|Greene|043|Southeast Greene|E|ea|36.01260|-82.79800
47|TN|061|Grundy|079|Grundy|C|mi|35.38840|-85.72260
47|TN|063|Hamblen|039|Hamblen|E|ea|36.21720|-83.26660
47|TN|065|Hamilton|099|Hamilton|E|ea|35.18090|-85.16480
47|TN|067|Hancock|015|Hancock|E|ea|36.52360|-83.22190
47|TN|069|Hardeman|090|Hardeman|C|sw|35.20690|-88.99310
47|TN|071|Hardin|092|Hardin|C|sw|35.19870|-88.18450
47|TN|073|Hawkins|016|Hawkins|E|ea|36.44120|-82.94470
47|TN|075|Haywood|050|Haywood|C|sw|35.58330|-89.28380
47|TN|077|Henderson|054|Henderson|C|sw|35.65430|-88.38800
47|TN|079|Henry|004|Henry|C|nw|36.33170|-88.30130
47|TN|081|Hickman|057|Hickman|C|mi|35.80330|-87.47330
47|TN|083|Houston|023|Houston|C|mi|36.28600|-87.71710
47|TN|085|Humphreys|024|Humphreys|C|mi|36.04080|-87.77570
47|TN|087|Jackson|031|Jackson|C|mi|36.35920|-85.67320
47|TN|089|Jefferson|070|Jefferson|E|ea|36.05100|-83.44630
47|TN|091|Johnson|018|Johnson|E|ea|36.45490|-81.85180
47|TN|093|Knox|069|Knox|E|ea|35.99320|-83.93710
47|TN|095|Lake|001|Lake|C|nw|36.33520|-89.49350
47|TN|097|Lauderdale|048|Lauderdale|C|sw|35.76090|-89.63140
47|TN|099|Lawrence|094|Lawrence|C|mi|35.21730|-87.39560
47|TN|101|Lewis|058|Lewis|C|mi|35.52730|-87.49310
47|TN|103|Lincoln|096|Lincoln|C|mi|35.14050|-86.58890
47|TN|105|Loudon|068|Loudon|E|ea|35.73500|-84.31160
47|TN|107|McMinn|085|McMinn|E|ea|35.42480|-84.61750
47|TN|109|McNairy|091|McNairy|C|sw|35.17460|-88.56370
47|TN|111|Macon|009|Macon|C|mi|36.53200|-86.00720
47|TN|113|Madison|052|Madison|C|sw|35.60820|-88.83850
47|TN|115|Marion|098|Marion|C|ea|35.12940|-85.62200
47|TN|117|Marshall|061|Marshall|C|mi|35.46890|-86.76510
47|TN|119|Maury|060|Maury|C|mi|35.61700|-87.07700
47|TN|121|Meigs|084|Meigs|E|ea|35.51270|-84.81350
47|TN|123|Monroe|086|Northwest Monroe|E|ea|35.48610|-84.30950
47|TN|123|Monroe|087|Southeast Monroe|E|ea|35.35300|-84.13530
47|TN|125|Montgomery|006|Montgomery|C|mi|36.49690|-87.38290
47|TN|127|Moore|076|Moore|C|mi|35.28470|-86.35880
47|TN|129|Morgan|035|Morgan|E|ea|36.13500|-84.64910
47|TN|131|Obion|002|Obion|C|nw|36.35820|-89.14880
47|TN|133|Overton|033|Overton|C|mi|36.34500|-85.28810
47|TN|135|Perry|056|Perry|C|mi|35.64260|-87.85900
47|TN|137|Pickett|011|Pickett|C|mi|36.55850|-85.07480
47|TN|139|Polk|101|West Polk|E|ea|35.14160|-84.59370
47|TN|139|Polk|102|East Polk|E|ea|35.08550|-84.41130
47|TN|141|Putnam|032|Putnam|C|mi|36.14080|-85.49510
47|TN|143|Rhea|083|Rhea|E|ea|35.60870|-84.92440
47|TN|145|Roane|067|Roane|E|ea|35.84780|-84.52330
47|TN|147|Robertson|007|Robertson|C|mi|36.52540|-86.87050
47|TN|149|Rutherford|062|Rutherford|C|mi|35.84270|-86.41670
47|TN|151|Scott|012|Scott|E|ea|36.42860|-84.50350
47|TN|153|Sequatchie|081|Sequatchie|C|ea|35.37120|-85.41060
47|TN|155|Sevier|073|North Sevier|E|ea|35.84710|-83.55720
47|TN|155|Sevier|074|Sevier Smoky Mountains|E|ea|35.67460|-83.46590
47|TN|157|Shelby|088|Shelby|C|sw|35.18370|-89.89560
47|TN|159|Smith|030|Smith|C|mi|36.25050|-85.95670
47|TN|161|Stewart|005|Stewart|C|mi|36.50120|-87.83850
47|TN|163|Sullivan|017|Sullivan|E|ea|36.51290|-82.30420
47|TN|165|Sumner|008|Sumner|C|mi|36.46940|-86.46030
47|TN|167|Tipton|049|Tipton|C|sw|35.49660|-89.75940
47|TN|169|Trousdale|029|Trousdale|C|mi|36.39210|-86.15670
47|TN|171|Unicoi|045|Unicoi|E|ea|36.11080|-82.43230
47|TN|173|Union|037|Union|E|ea|36.28790|-83.83750
47|TN|175|Van Buren|080|Van Buren|C|mi|35.69600|-85.45250
47|TN|177|Warren|078|Warren|C|mi|35.67870|-85.77850
47|TN|179|Washington|044|Washington|E|ea|36.29330|-82.49740
47|TN|181|Wayne|093|Wayne|C|mi|35.24000|-87.78800
47|TN|183|Weakley|003|Weakley|C|nw|36.29830|-88.71780
47|TN|185|White|065|White|C|mi|35.92640|-85.45530
47|TN|187|Williamson|059|Williamson|C|mi|35.89380|-86.89870
47|TN|189|Wilson|028|Wilson|C|mi|36.15490|-86.29760
48|TX|001|Anderson|148|Anderson|C|ne|31.81340|-95.65250
48|TX|003|Andrews|050|Andrews|C|ww|32.30500|-102.63780
48|TX|005|Angelina|165|Angelina|C|ee|31.25480|-94.61180
48|TX|007|Aransas|245|Aransas|C|sc|28.13610|-96.99660
48|TX|009|Archer|089|Archer|C|nn|33.61530|-98.68770
48|TX|011|Armstrong|018|Armstrong|C|pa|34.96490|-101.35740
48|TX|013|Atascosa|220|Atascosa|C|sc|28.89070|-98.52790
48|TX|015|Austin|211|Austin|C|se|29.88700|-96.27800
48|TX|017|Bailey|027|Bailey|C|nw|34.06850|-102.82980
48|TX|019|Bandera|187|Bandera|C|sc|29.74720|-99.24630
48|TX|021|Bastrop|193|Bastrop|C|sc|30.10360|-97.31210
48|TX|023|Baylor|088|Baylor|C|nn|33.61650|-99.21350
48|TX|025|Bee|232|Bee|C|sc|28.41740|-97.74120
48|TX|027|Bell|158|Bell|C|nc|31.03770|-97.47820
48|TX|029|Bexar|205|Bexar|C|sc|29.44910|-98.51990
48|TX|031|Blanco|190|Blanco|C|sc|30.26640|-98.39980
48|TX|033|Borden|047|Borden|C|ww|32.74370|-101.43170
48|TX|035|Bosque|144|Bosque|C|nc|31.90040|-97.63430
48|TX|037|Bowie|097|Bowie|C|ne|33.44540|-94.42290
48|TX|039|Brazoria|237|Brazoria|C|se|29.19130|-95.45510
48|TX|041|Brazos|196|Brazos|C|se|30.66110|-96.30230
48|TX|043|Brewster|074|Davis/Apache Mountains Area|C|sw|30.70690|-103.89040
48|TX|043|Brewster|081|Big Bend Area|C|sw|29.72900|-103.21880
48|TX|045|Briscoe|024|Briscoe|C|pa|34.53030|-101.20860
48|TX|047|Brooks|250|Brooks|C|sc|27.03160|-98.21870
48|TX|049|Brown|140|Brown|C|nc|31.77430|-98.99980
48|TX|051|Burleson|195|Burleson|C|se|30.49240|-96.62100
48|TX|053|Burnet|172|Burnet|C|sc|30.78830|-98.18240
48|TX|055|Caldwell|208|Caldwell|C|sc|29.83720|-97.62000
48|TX|057|Calhoun|247|Calhoun|C|sc|28.49090|-96.64950
48|TX|059|Callahan|128|Callahan|C|nc|32.29770|-99.37350
48|TX|061|Cameron|255|Inland Cameron|C|sc|26.12020|-97.57930
48|TX|061|Cameron|257|Coastal Cameron|C|sc|26.16730|-97.31450
48|TX|063|Camp|110|Camp|C|ne|32.97320|-94.97850
48|TX|065|Carson|013|Carson|C|pa|35.40350|-101.35420
48|TX|067|Cass|112|Cass|C|ne|33.07750|-94.34360
48|TX|069|Castro|022|Castro|C|pa|34.53000|-102.26170
48|TX|071|Chambers|214|Chambers|C|se|29.73880|-94.60800
48|TX|073|Cherokee|149|Cherokee|C|ne|31.83700|-95.16520
48|TX|075|Childress|026|Childress|C|pa|34.52920|-100.20760
48|TX|077|Clay|090|Clay|C|nn|33.78540|-98.20840
48|TX|079|Cochran|033|Cochran|C|nw|33.60410|-102.82850
48|TX|081|Coke|065|Coke|C|sw|31.88850|-100.52990
48|TX|083|Coleman|139|Coleman|C|nc|31.77320|-99.45360
48|TX|085|Collin|104|Collin|C|nc|33.18780|-96.57240
48|TX|087|Collingsworth|020|Collingsworth|C|pa|34.96490|-100.27010
48|TX|089|Colorado|210|Colorado|C|se|29.62080|-96.52630
48|TX|091|Comal|206|Comal|C|sc|29.80820|-98.27820
48|TX|093|Comanche|141|Comanche|C|nc|31.94800|-98.55820
48|TX|095|Concho|073|Concho|C|sw|31.32650|-99.86400
48|TX|097|Cooke|092|Cooke|C|nc|33.63930|-97.21260
48|TX|099|Coryell|157|Coryell|C|nc|31.39090|-97.79920
48|TX|101|Cottle|032|Cottle|C|nw|34.07760|-100.27880
48|TX|103|Crane|068|Crane|C|ww|31.42850|-102.51550
48|TX|105|Crockett|076|Crockett|C|sw|30.72300|-101.41210
48|TX|107|Crosby|036|Crosby|C|nw|33.61460|-101.30000
48|TX|109|Culberson|057|Van Horn and Highway 54 Corridor|CM|sw|31.29350|-104.65770
48|TX|109|Culberson|058|Reeves County and Upper Trans Pecos|C|sw|31.43980|-103.84700
48|TX|109|Culberson|074|Davis/Apache Mountains Area|C|sw|30.70690|-103.89040
48|TX|109|Culberson|258|Guadalupe Mountains|CM|sw|31.90020|-104.70420
48|TX|111|Dallam|001|Dallam|C|pa|36.27790|-102.60220
48|TX|113|Dallas|119|Dallas|C|nc|32.76660|-96.77790
48|TX|115|Dawson|046|Dawson|C|ww|32.74250|-101.94770
48|TX|117|Deaf Smith|016|Deaf Smith|C|pa|34.96600|-102.60490
48|TX|119|Delta|106|Delta|C|ne|33.38630|-95.67230
48|TX|121|Denton|103|Denton|C|nc|33.20430|-97.11710
48|TX|123|DeWitt|224|De Witt|C|sc|29.08210|-97.35680
48|TX|125|Dickens|037|Dickens|C|nw|33.61660|-100.77890
48|TX|127|Dimmit|228|Dimmit|C|sc|28.42250|-99.75670
48|TX|129|Donley|019|Donley|C|pa|34.96540|-100.81400
48|TX|131|Duval|240|Duval|C|sc|27.68130|-98.50890
48|TX|133|Eastland|129|Eastland|C|nc|32.32710|-98.83230
48|TX|135|Ector|061|Ector|C|ww|31.86920|-102.54280
48|TX|137|Edwards|184|Edwards|C|sc|29.98260|-100.30470
48|TX|139|Ellis|134|Ellis|C|nc|32.34840|-96.79450
48|AZ|141|El Paso|418|Western El Paso County|M|sw|31.89330|-106.55450
48|AZ|141|El Paso|419|Eastern/Central El Paso County|M|sw|31.80960|-106.29480
48|AZ|141|El Paso|420|Northern Hudspeth Highlands/Hueco Mountains|M|sw|31.70560|-105.78780
48|AZ|141|El Paso|423|Rio Grande Valley of Eastern El Paso/Western Hudspeth Counties|M|sw|31.36350|-105.89090
48|TX|143|Erath|130|Erath|C|nc|32.23630|-98.21800
48|TX|145|Falls|160|Falls|C|nc|31.25330|-96.93580
48|TX|147|Fannin|094|Fannin|C|nc|33.59390|-96.10660
48|TX|149|Fayette|209|Fayette|C|sc|29.87680|-96.91980
48|TX|151|Fisher|049|Fisher|C|nw|32.74280|-100.40220
48|TX|153|Floyd|030|Floyd|C|nw|34.07240|-101.30320
48|TX|155|Foard|084|Foard|C|nn|33.97460|-99.77800
48|TX|157|Fort Bend|227|Fort Bend|C|se|29.52740|-95.77070
48|TX|159|Franklin|108|Franklin|C|ne|33.17560|-95.21840
48|TX|161|Freestone|147|Freestone|C|nc|31.70490|-96.14900
48|TX|163|Frio|219|Frio|C|sc|28.86780|-99.10830
48|TX|165|Gaines|045|Gaines|C|ww|32.74070|-102.63520
48|TX|167|Galveston|238|Galveston|C|se|29.39410|-94.96490
48|TX|169|Garza|042|Garza|C|nw|33.17990|-101.29840
48|TX|171|Gillespie|188|Gillespie|C|sc|30.31810|-98.94640
48|TX|173|Glasscock|063|Glasscock|C|ww|31.86950|-101.52080
48|TX|175|Goliad|233|Goliad|C|sc|28.65710|-97.42640
48|TX|177|Gonzales|223|Gonzales|C|sc|29.45670|-97.49250
48|TX|179|Gray|014|Gray|C|pa|35.40120|-100.81260
48|TX|181|Grayson|093|Grayson|C|nc|33.62680|-96.67760
48|TX|183|Gregg|137|Gregg|C|ne|32.48030|-94.81720
48|TX|185|Grimes|198|Grimes|C|se|30.54360|-95.98550
48|TX|187|Guadalupe|207|Guadalupe|C|sc|29.58310|-97.94840
48|TX|189|Hale|029|Hale|C|nw|34.07050|-101.82690
48|TX|191|Hall|025|Hall|C|pa|34.53080|-100.68110
48|TX|193|Hamilton|143|Hamilton|C|nc|31.70480|-98.11070
48|TX|195|Hansford|003|Hansford|C|pa|36.27750|-101.35450
48|TX|197|Hardeman|083|Hardeman|C|nn|34.29030|-99.74570
48|TX|199|Hardin|201|Hardin|C|se|30.33240|-94.39030
48|TX|201|Harris|213|Harris|C|se|29.85730|-95.39230
48|TX|203|Harrison|138|Harrison|C|ne|32.54830|-94.37130
48|TX|205|Hartley|006|Hartley|C|pa|35.84000|-102.60290
48|TX|207|Haskell|098|Haskell|C|nc|33.17820|-99.73030
48|TX|209|Hays|191|Hays|C|sc|30.05820|-98.03110
48|TX|211|Hemphill|010|Hemphill|C|pa|35.83760|-100.27050
48|TX|213|Henderson|135|Henderson|C|ne|32.21210|-95.85380
48|TX|215|Hidalgo|253|Hidalgo|C|sc|26.39680|-98.18110
48|TX|217|Hill|145|Hill|C|nc|31.99070|-97.13240
48|TX|219|Hockley|034|Hockley|C|nw|33.60760|-102.34320
48|TX|221|Hood|131|Hood|C|nc|32.42990|-97.83230
48|TX|223|Hopkins|107|Hopkins|C|ne|33.14950|-95.56400
48|TX|225|Houston|163|Houston|C|se|31.31780|-95.42270
48|TX|227|Howard|052|Howard|C|ww|32.30620|-101.43550
48|AZ|229|Hudspeth|420|Northern Hudspeth Highlands/Hueco Mountains|M|sw|31.70560|-105.78780
48|AZ|229|Hudspeth|421|Salt Basin|M|sw|31.73960|-105.21790
48|AZ|229|Hudspeth|422|Southern Hudspeth Highlands|M|sw|31.18720|-105.19310
48|AZ|229|Hudspeth|423|Rio Grande Valley of Eastern El Paso/Western Hudspeth Counties|M|sw|31.36350|-105.89090
48|AZ|229|Hudspeth|424|Rio Grande Valley of Eastern Hudspeth County|M|sw|30.88250|-105.27070
48|TX|231|Hunt|105|Hunt|C|nc|33.12360|-96.08540
48|TX|233|Hutchinson|008|Hutchinson|C|pa|35.84000|-101.35470
48|TX|235|Irion|071|Irion|C|sw|31.30390|-100.98240
48|TX|237|Jack|101|Jack|C|nc|33.23350|-98.17250
48|TX|239|Jackson|235|Jackson|C|sc|28.95570|-96.57870
48|TX|241|Jasper|259|Northern Jasper|C|se|30.86410|-94.03410
48|TX|241|Jasper|261|Southern Jasper|C|se|30.38240|-93.99770
48|TX|243|Jeff Davis|074|Davis/Apache Mountains Area|C|sw|30.70690|-103.89040
48|TX|243|Jeff Davis|080|Marfa Plateau|C|sw|30.16300|-104.24700
48|TX|245|Jefferson|215|Jefferson|C|se|29.88380|-94.17220
48|TX|247|Jim Hogg|249|Jim Hogg|C|sc|27.04340|-98.69730
48|TX|249|Jim Wells|241|Jim Wells|C|sc|27.73100|-98.09020
48|TX|251|Johnson|133|Johnson|C|nc|32.37900|-97.36630
48|TX|253|Jones|113|Jones|C|nc|32.73990|-99.87870
48|TX|255|Karnes|222|Karnes|C|sc|28.90570|-97.85940
48|TX|257|Kaufman|121|Kaufman|C|nc|32.59960|-96.28790
48|TX|259|Kendall|189|Kendall|C|sc|29.94470|-98.71160
48|TX|261|Kenedy|251|Kenedy|C|sc|26.92600|-97.71580
48|TX|263|Kent|043|Kent|C|nw|33.18140|-100.77760
48|TX|265|Kerr|186|Kerr|C|sc|30.06150|-99.35010
48|TX|267|Kimble|169|Kimble|C|sc|30.48680|-99.74870
48|TX|269|King|038|King|C|nw|33.61650|-100.25580
48|TX|271|Kinney|202|Kinney|C|sc|29.35020|-100.41800
48|TX|273|Kleberg|242|Kleberg|C|sc|27.43380|-97.73430
48|TX|275|Knox|087|Knox|C|nn|33.60610|-99.74140
48|TX|277|Lamar|095|Lamar|C|ne|33.66710|-95.57110
48|TX|279|Lamb|028|Lamb|C|nw|34.06860|-102.35170
48|TX|281|Lampasas|156|Lampasas|C|nc|31.19620|-98.24140
48|TX|283|La Salle|229|La Salle|C|sc|28.34510|-99.09970
48|TX|285|Lavaca|225|Lavaca|C|sc|29.38430|-96.93020
48|TX|287|Lee|194|Lee|C|sc|30.31070|-96.96570
48|TX|289|Leon|162|Leon|C|ne|31.29650|-95.99570
48|TX|291|Liberty|200|Liberty|C|se|30.15160|-94.81220
48|TX|293|Limestone|161|Limestone|C|nc|31.54550|-96.58050
48|TX|295|Lipscomb|005|Lipscomb|C|pa|36.27770|-100.27310
48|TX|297|Live Oak|231|Live Oak|C|sc|28.35140|-98.12480
48|TX|299|Llano|171|Llano|C|sc|30.70560|-98.68400
48|TX|301|Loving|059|Loving|C|ww|31.84920|-103.58000
48|TX|303|Lubbock|035|Lubbock|C|nw|33.61020|-101.82050
48|TX|305|Lynn|041|Lynn|C|nw|33.17680|-101.81610
48|TX|307|McCulloch|154|McCulloch|C|nc|31.19890|-99.34750
48|TX|309|McLennan|159|McLennan|C|nc|31.55240|-97.20180
48|TX|311|McMullen|230|McMullen|C|sc|28.34910|-98.56750
48|TX|313|Madison|176|Madison|C|se|30.96560|-95.92840
48|TX|315|Marion|126|Marion|C|ne|32.79800|-94.35720
48|TX|317|Martin|051|Martin|C|ww|32.30610|-101.95120
48|TX|319|Mason|170|Mason|C|sc|30.71770|-99.22610
48|TX|321|Matagorda|236|Matagorda|C|se|28.86610|-95.98530
48|TX|323|Maverick|217|Maverick|C|sc|28.74260|-100.31450
48|TX|325|Medina|204|Medina|C|sc|29.35570|-99.11010
48|TX|327|Menard|168|Menard|C|sc|30.88980|-99.82060
48|TX|329|Midland|062|Midland|C|ww|31.86920|-102.03160
48|TX|331|Milam|174|Milam|C|sc|30.78630|-96.97690
48|TX|333|Mills|142|Mills|C|nc|31.49520|-98.59550
48|TX|335|Mitchell|053|Mitchell|C|ww|32.30620|-100.92120
48|TX|337|Montague|091|Montague|C|nc|33.67570|-97.72460
48|TX|339|Montgomery|199|Montgomery|C|se|30.30020|-95.50300
48|TX|341|Moore|007|Moore|C|pa|35.83770|-101.89290
48|TX|343|Morris|111|Morris|C|ne|33.11350|-94.73260
48|TX|345|Motley|031|Motley|C|nw|34.07410|-100.77980
48|TX|347|Nacogdoches|152|Nacogdoches|C|ee|31.61600|-94.61580
48|TX|349|Navarro|146|Navarro|C|nc|32.04700|-96.47240
48|TX|351|Newton|260|Northern Newton|C|se|30.88760|-93.72870
48|TX|351|Newton|262|Southern Newton|C|se|30.38300|-93.80890
48|TX|353|Nolan|054|Nolan|C|nw|32.30350|-100.40610
48|TX|355|Nueces|243|Nueces|C|sc|27.72370|-97.62720
48|TX|357|Ochiltree|004|Ochiltree|C|pa|36.27840|-100.81560
48|TX|359|Oldham|011|Oldham|C|pa|35.40500|-102.60290
48|TX|361|Orange|216|Orange|C|se|30.12810|-93.89650
48|TX|363|Palo Pinto|116|Palo Pinto|C|nc|32.75320|-98.31300
48|TX|365|Panola|151|Panola|C|ne|32.16240|-94.30560
48|TX|367|Parker|117|Parker|C|nc|32.77760|-97.80510
48|TX|369|Parmer|021|Parmer|C|pa|34.53010|-102.78450
48|TX|371|Pecos|075|Pecos|C|sw|30.78110|-102.72360
48|TX|373|Polk|179|Polk|C|se|30.79280|-94.83000
48|TX|375|Potter|012|Potter|C|pa|35.40130|-101.89400
48|TX|377|Presidio|079|Presidio Valley|C|sw|29.83840|-104.42310
48|TX|377|Presidio|080|Marfa Plateau|C|sw|30.16300|-104.24700
48|TX|379|Rains|123|Rains|C|ne|32.87030|-95.79340
48|TX|381|Randall|017|Randall|C|pa|34.96590|-101.89700
48|TX|383|Reagan|070|Reagan|C|ww|31.36620|-101.52300
48|TX|385|Real|185|Real|C|sc|29.83180|-99.82210
48|TX|387|Red River|096|Red River|C|ne|33.62070|-95.05040
48|TX|389|Reeves|058|Reeves County and Upper Trans Pecos|C|sw|31.43980|-103.84700
48|TX|389|Reeves|074|Davis/Apache Mountains Area|C|sw|30.70690|-103.89040
48|TX|393|Roberts|009|Roberts|C|pa|35.83850|-100.81340
48|TX|395|Robertson|175|Robertson|C|sc|31.02700|-96.51280
48|TX|397|Rockwall|120|Rockwall|C|nc|32.89780|-96.40770
48|TX|399|Runnels|066|Runnels|C|sw|31.83110|-99.97620
48|TX|401|Rusk|150|Rusk|C|ne|32.10770|-94.76180
48|TX|403|Sabine|167|Sabine|C|ee|31.34320|-93.85180
48|TX|405|San Augustine|166|San Augustine|C|ee|31.39420|-94.16820
48|TX|407|San Jacinto|178|San Jancinto|C|se|30.57960|-95.16690
48|TX|409|San Patricio|244|San Patricio|C|sc|28.00950|-97.51880
48|TX|411|San Saba|155|San Saba|C|nc|31.15520|-98.81760
48|TX|413|Schleicher|077|Schleicher|C|sw|30.89750|-100.53850
48|TX|415|Scurry|048|Scurry|C|ww|32.74630|-100.91640
48|TX|417|Shackelford|114|Shackelford|C|nc|32.73600|-99.35410
48|TX|419|Shelby|153|Shelby|C|ee|31.79240|-94.14500
48|TX|421|Sherman|002|Sherman|C|pa|36.27770|-101.89350
48|TX|423|Smith|136|Smith|C|ne|32.37500|-95.26920
48|TX|425|Somervell|132|Somervell|C|nc|32.22230|-97.77440
48|TX|427|Starr|252|Starr|C|sc|26.56210|-98.73840
48|TX|429|Stephens|115|Stephens|C|nc|32.73590|-98.83620
48|TX|431|Sterling|064|Sterling|C|sw|31.82790|-101.05000
48|TX|433|Stonewall|044|Stonewall|C|nw|33.17910|-100.25330
48|TX|435|Sutton|078|Sutton|C|sw|30.49830|-100.53820
48|TX|437|Swisher|023|Swisher|C|pa|34.53040|-101.73500
48|TX|439|Tarrant|118|Tarrant|C|nc|32.77040|-97.29190
48|TX|441|Taylor|127|Taylor|C|nc|32.30150|-99.89010
48|TX|443|Terrell|082|Terrell|C|sw|30.22500|-102.07650
48|TX|445|Terry|040|Terry|C|nw|33.17380|-102.33520
48|TX|447|Throckmorton|099|Throckmorton|C|nc|33.17750|-99.21240
48|TX|449|Titus|109|Titus|C|ne|33.21660|-94.96570
48|TX|451|Tom Green|072|Tom Green|C|sw|31.40440|-100.46210
48|TX|453|Travis|192|Travis|C|sc|30.33470|-97.78190
48|TX|455|Trinity|164|Trinity|C|se|31.08880|-95.13550
48|TX|457|Tyler|180|Tyler|C|se|30.77120|-94.37650
48|TX|459|Upshur|125|Upshur|C|ne|32.73630|-94.94140
48|TX|461|Upton|069|Upton|C|ww|31.36880|-102.04300
48|TX|463|Uvalde|203|Uvalde|C|sc|29.35730|-99.76220
48|TX|465|Val Verde|183|Val Verde|C|sc|29.89300|-101.15170
48|TX|467|Van Zandt|122|Van Zandt|C|ne|32.56370|-95.83650
48|TX|469|Victoria|234|Victoria|C|se|28.79640|-96.97140
48|TX|471|Walker|177|Walker|C|se|30.73900|-95.57220
48|TX|473|Waller|212|Waller|C|se|30.01110|-95.98770
48|TX|475|Ward|067|Ward|C|ww|31.50950|-103.10240
48|TX|477|Washington|197|Washington|C|se|30.21450|-96.40360
48|TX|479|Webb|239|Webb|C|sc|27.76110|-99.33160
48|TX|481|Wharton|226|Wharton|C|se|29.27790|-96.22210
48|TX|483|Wheeler|015|Wheeler|C|pa|35.40130|-100.26970
48|TX|485|Wichita|086|Wichita|C|nn|33.98800|-98.70320
48|TX|487|Wilbarger|085|Wilbarger|C|nn|34.08070|-99.24100
48|TX|489|Willacy|254|Inland Willacy|C|sc|26.46650|-97.71870
48|TX|489|Willacy|256|Coastal Willacy|C|sc|26.48540|-97.45030
48|TX|491|Williamson|173|Williamson|C|sc|30.64810|-97.60080
48|TX|493|Wilson|221|Wilson|C|sc|29.17410|-98.08660
48|TX|495|Winkler|060|Winkler|C|ww|31.85000|-103.04820
48|TX|497|Wise|102|Wise|C|nc|33.21590|-97.65440
48|TX|499|Wood|124|Wood|C|ne|32.78640|-95.38210
48|TX|501|Yoakum|039|Yoakum|C|nw|33.17300|-102.82780
48|TX|503|Young|100|Young|C|nc|33.17670|-98.68780
48|TX|505|Zapata|248|Zapata|C|sc|27.00080|-99.16860
48|TX|507|Zavala|218|Zavala|C|sc|28.86620|-99.76060
49|UT|001|Beaver|016|Southwest Utah|M| |38.10090|-113.45820
49|UT|001|Beaver|518|Southern Utah Mountains|M| |37.87510|-112.40230
49|UT|003|Box Elder|002|Northern Wasatch Front|M| |41.31690|-112.19230
49|UT|003|Box Elder|005|Great Salt Lake Desert and Mountains|M| |40.95700|-113.21370
49|UT|003|Box Elder|007|Wasatch Mountains I-80 North|M| |41.45290|-111.49160
49|UT|005|Cache|001|Cache Valley/Utah Portion|M| |41.79670|-111.90570
49|UT|005|Cache|007|Wasatch Mountains I-80 North|M| |41.45290|-111.49160
49|UT|007|Carbon|010|Wasatch Plateau/Book Cliffs|M| |39.80400|-110.76010
49|UT|007|Carbon|012|Castle Country|M| |39.35150|-110.86430
49|UT|009|Daggett|023|Eastern Unita Mountains|M|ne|40.76770|-109.50410
49|UT|011|Davis|002|Northern Wasatch Front|M| |41.31690|-112.19230
49|UT|011|Davis|007|Wasatch Mountains I-80 North|M| |41.45290|-111.49160
49|UT|013|Duchesne|009|Western Uinta Mountains|M| |40.69310|-110.73110
49|UT|013|Duchesne|010|Wasatch Plateau/Book Cliffs|M| |39.80400|-110.76010
49|UT|013|Duchesne|011|Western Uinta Basin|M| |40.24560|-110.31880
49|UT|015|Emery|010|Wasatch Plateau/Book Cliffs|M| |39.80400|-110.76010
49|UT|015|Emery|012|Castle Country|M| |39.35150|-110.86430
49|UT|015|Emery|013|San Rafael Swell|M| |38.53230|-110.64410
49|UT|015|Emery|517|Central and Southwest Mountains|M| |38.97350|-111.76910
49|UT|017|Garfield|013|San Rafael Swell|M| |38.53230|-110.64410
49|UT|017|Garfield|020|South Central Utah|M| |37.36080|-111.82230
